date,note_1,note_10,note_100,note_20,note_5,note_50,year,month,quarter,month_sin,month_cos,banknote_total,banknote_total_lag_1,banknote_total_lag_3,banknote_total_lag_6,banknote_total_lag_12,banknote_total_roll_3,banknote_total_roll_6,banknote_total_roll_12,holiday_count,pre_holiday_count,post_holiday_count,hari_raya,cny,deepavali
2013-11-01,1833.1,4214.2,24853.8,1501.6,1468.7,34236.6,2013,11,4,-0.5000000000000004,0.8660254037844384,68108.0,66528.0,68522.5,67636.4,61504.0,67531.33333333333,68094.11666666665,67985.14166666666,1,1,1,0,0,0
2013-12-01,1859.6,4396.6,25742.1,1571.2,1520.8,35277.0,2013,12,4,-2.4492935982947064e-16,1.0,70367.29999999999,68108.0,67958.0,67213.7,64617.7,68334.43333333333,68619.71666666667,68464.275,1,2,1,0,0,0
2014-01-01,2060.5,5262.3,28510.7,1820.8,1808.2,39756.5,2014,1,1,0.49999999999999994,0.8660254037844387,79219.0,70367.29999999999,66528.0,70234.5,70497.3,72564.76666666666,70117.13333333335,69191.08333333333,2,1,1,0,1,0
2014-02-01,1971.5,4888.7,27302.2,1648.6,1714.0,36246.6,2014,2,1,0.8660254037844386,0.5000000000000001,73771.6,79219.0,68108.0,68522.5,68542.5,74452.63333333333,70991.98333333334,69626.84166666666,1,0,2,0,1,0
2014-03-01,1904.1,4662.9,27260.1,1598.1,1632.8,35770.9,2014,3,1,1.0,6.123233995736766e-17,72828.9,73771.6,70367.29999999999,67958.0,67829.4,75273.16666666667,71803.8,70043.46666666666,0,0,1,0,0,0
2014-04-01,1870.5,4558.1,27178.7,1581.1,1591.3,35189.7,2014,4,2,0.8660254037844387,-0.4999999999999998,71969.4,72828.9,79219.0,66528.0,68133.7,72856.63333333333,72710.7,70363.10833333334,0,2,0,0,0,0
2014-05-01,1849.8,4480.0,27199.1,1572.9,1562.9,35222.8,2014,5,2,0.49999999999999994,-0.8660254037844387,71887.5,71969.4,73771.6,68108.0,67636.4,72228.59999999999,73340.61666666665,70717.36666666667,2,1,0,0,0,0
2014-06-01,1935.9,4539.7,27255.2,1602.9,1618.7,35439.2,2014,6,2,1.2246467991473532e-16,-1.0,72391.59999999999,71887.5,72828.9,70367.29999999999,67213.7,72082.83333333333,73678.0,71148.85833333332,1,2,2,0,0,0
2014-07-01,2250.3,4859.1,28353.3,1738.0,1844.9,37542.8,2014,7,3,-0.4999999999999997,-0.8660254037844388,76588.40000000001,72391.59999999999,71969.4,79219.0,70234.5,73622.5,73239.56666666667,71678.35,2,1,1,1,0,0
2014-08-01,2141.0,4587.2,27583.7,1607.5,1750.5,35412.5,2014,8,3,-0.8660254037844384,-0.5000000000000004,73082.4,76588.40000000001,71887.5,73771.6,68522.5,74020.8,73124.7,72058.34166666666,1,2,2,0,0,0
2014-09-01,2025.3,4450.9,27447.2,1563.7,1654.6,34701.1,2014,9,3,-1.0,-1.8369701987210297e-16,71842.8,73082.4,72391.59999999999,72828.9,67958.0,73837.86666666665,72960.34999999999,72382.075,2,3,1,0,0,0
2014-10-01,1966.1,4391.4,27586.7,1555.1,1614.4,34414.9,2014,10,4,-0.8660254037844386,0.5000000000000001,71528.6,71842.8,76588.40000000001,71969.4,66528.0,72151.26666666666,72886.88333333333,72798.79166666666,3,0,2,0,0,0
2014-11-01,1922.2,4369.4,28117.4,1567.6,1585.6,35248.0,2014,11,4,-0.5000000000000004,0.8660254037844384,72810.20000000001,71528.6,73082.4,71887.5,68108.0,72060.53333333334,73040.66666666667,73190.64166666668,0,1,3,0,0,0
2014-12-01,1905.5,4418.3,29003.1,1626.4,1575.1,36376.0,2014,12,4,-2.4492935982947064e-16,1.0,74904.4,72810.20000000001,71842.8,72391.59999999999,70367.29999999999,73081.06666666667,73459.46666666667,73568.73333333334,1,1,0,0,0,0
2015-01-01,2091.1,5219.9,31038.3,1754.3,1869.4,38265.6,2015,1,1,0.49999999999999994,0.8660254037844387,80238.59999999999,74904.4,71528.6,76588.40000000001,79219.0,75984.4,74067.83333333333,73653.7,1,2,1,0,0,0
2015-02-01,2132.4,5418.3,31502.7,1797.9,1937.4,39015.1,2015,2,1,0.8660254037844386,0.5000000000000001,81803.8,80238.59999999999,72810.20000000001,73082.4,73771.6,78982.26666666666,75521.4,74323.05,2,0,1,0,1,0
2015-03-01,2043.8,5065.5,30791.2,1687.8,1834.1,37252.6,2015,3,1,1.0,6.123233995736766e-17,78675.0,81803.8,74904.4,71842.8,72828.9,80239.13333333332,76660.09999999999,74810.22499999999,0,0,2,0,0,0
2015-04-01,1989.4,4930.6,31194.9,1716.6,1770.6,38311.2,2015,4,2,0.8660254037844387,-0.4999999999999998,79913.29999999999,78675.0,80238.59999999999,71528.6,71969.4,80130.7,78057.55,75472.21666666666,0,3,0,0,0,0
2015-05-01,1959.8,4823.7,31024.7,1666.3,1736.4,37722.8,2015,5,2,0.49999999999999994,-0.8660254037844387,78933.7,79913.29999999999,81803.8,72810.20000000001,71887.5,79174.0,79078.13333333333,76059.4,3,1,0,0,0,0
2015-06-01,2236.6,5067.9,31671.4,1755.8,1932.0,38273.8,2015,6,2,1.2246467991473532e-16,-1.0,80937.5,78933.7,78675.0,74904.4,72391.59999999999,79928.16666666667,80083.65,76771.55833333333,1,2,3,0,0,0
2015-07-01,2349.0,5091.3,31613.1,1771.7,2002.5,38047.6,2015,7,3,-0.4999999999999997,-0.8660254037844388,80875.2,80937.5,79913.29999999999,80238.59999999999,76588.40000000001,80248.8,80189.75,77128.79166666667,2,1,1,1,0,0
2015-08-01,2235.4,4900.4,32274.5,1741.5,1900.4,38859.5,2015,8,3,-0.8660254037844384,-0.5000000000000004,81911.7,80875.2,78933.7,81803.8,73082.4,81241.46666666666,80207.73333333334,77864.56666666667,1,2,2,0,0,0
2015-09-01,2133.0,4830.7,32476.5,1723.8,1823.6,38698.1,2015,9,3,-1.0,-1.8369701987210297e-16,81685.7,81911.7,80937.5,78675.0,71842.8,81490.86666666665,80709.51666666666,78684.80833333333,2,1,1,0,0,0
2015-10-01,2077.4,4789.5,32765.4,1924.3,1773.9,38436.2,2015,10,4,-0.8660254037844386,0.5000000000000001,81766.7,81685.7,80875.2,79913.29999999999,71528.6,81788.03333333333,81018.41666666667,79537.98333333334,1,0,2,0,0,0
2015-11-01,2040.3,4755.4,33144.3,1983.5,1747.3,38978.8,2015,11,4,-0.5000000000000004,0.8660254037844384,82649.6,81766.7,81911.7,78933.7,72810.20000000001,82034.0,81637.73333333334,80357.93333333333,0,2,1,0,0,0
2015-12-01,2033.2,4890.9,33810.5,2074.4,1734.8,40571.4,2015,12,4,-2.4492935982947064e-16,1.0,85115.2,82649.6,81685.7,80937.5,74904.4,83177.16666666667,82334.01666666666,81208.83333333333,2,0,0,0,0,0
2016-01-01,2264.3,5966.6,35625.1,2286.3,2102.3,42341.0,2016,1,1,0.49999999999999994,0.8660254037844387,90585.6,85115.2,81766.7,80875.2,80238.59999999999,86116.8,83952.41666666667,82071.08333333333,0,2,2,0,0,0
2016-02-01,2212.1,5674.8,35136.5,2168.1,2054.0,40863.8,2016,2,1,0.8660254037844386,0.5000000000000001,88109.3,90585.6,82649.6,81911.7,81803.8,87936.7,84985.35,82596.54166666667,2,0,0,0,1,0
2016-03-01,2143.2,5306.6,34607.6,2080.3,1964.1,38990.2,2016,3,1,1.0,6.123233995736766e-17,85092.0,88109.3,85115.2,81685.7,78675.0,87928.96666666667,85553.06666666667,83131.29166666667,0,0,2,0,0,0
2016-04-01,2104.6,5218.4,35016.3,2117.0,1906.9,39916.5,2016,4,2,0.8660254037844387,-0.4999999999999998,86279.70000000001,85092.0,90585.6,81766.7,79913.29999999999,86493.66666666667,86305.23333333334,83661.825,0,3,0,0,0,0
2016-05-01,2207.6,5270.5,35255.9,2125.5,1965.5,39991.0,2016,5,2,0.49999999999999994,-0.8660254037844387,86816.0,86279.70000000001,88109.3,82649.6,78933.7,86062.56666666667,86999.63333333335,84318.68333333333,3,1,0,0,0,0
2016-06-01,2462.9,5492.3,36559.2,2237.7,2169.8,41512.3,2016,6,2,1.2246467991473532e-16,-1.0,90434.2,86816.0,85092.0,85115.2,80937.5,87843.3,87886.13333333335,85110.075,1,2,3,0,0,0
2016-07-01,2435.9,5257.3,35813.7,2176.6,2123.2,40287.3,2016,7,3,-0.4999999999999997,-0.8660254037844388,88094.0,90434.2,86279.70000000001,90585.6,80875.2,88448.06666666667,87470.86666666665,85711.64166666666,2,1,1,1,0,0
2016-08-01,2332.3,5079.6,36068.1,2217.3,2009.9,40169.6,2016,8,3,-0.8660254037844384,-0.5000000000000004,87876.79999999999,88094.0,86816.0,88109.3,81911.7,88801.66666666667,87432.11666666665,86208.73333333334,1,2,2,0,0,0
2016-09-01,2261.0,5029.9,36815.7,2279.8,1945.0,40646.8,2016,9,3,-1.0,-1.8369701987210297e-16,88978.2,87876.79999999999,90434.2,85092.0,81685.7,88316.33333333333,88079.81666666667,86816.44166666667,2,1,1,0,0,0
2016-10-01,2208.7,4988.9,37137.8,2291.5,1909.6,40691.6,2016,10,4,-0.8660254037844386,0.5000000000000001,89228.1,88978.2,88094.0,86279.70000000001,81766.7,88694.36666666665,88571.21666666667,87438.22499999999,1,0,2,0,0,0
2016-11-01,2160.3,4912.4,37692.2,2287.3,1878.8,40522.0,2016,11,4,-0.5000000000000004,0.8660254037844384,89453.0,89228.1,87876.79999999999,86816.0,82649.6,89219.76666666666,89010.71666666667,88005.175,0,3,1,0,0,0
2016-12-01,2214.7,5248.2,39163.9,2491.8,1979.7,43407.0,2016,12,4,-2.4492935982947064e-16,1.0,94505.29999999999,89453.0,88978.2,90434.2,85115.2,91062.13333333335,89689.23333333332,88787.68333333333,3,3,0,0,0,0
2017-01-01,2374.4,6029.0,41773.4,2715.8,2167.9,46895.8,2017,1,1,0.49999999999999994,0.8660254037844387,101956.3,94505.29999999999,89228.1,88094.0,90585.6,95304.86666666665,91999.61666666665,89735.24166666665,3,0,3,0,1,0
2017-02-01,2322.0,5649.2,40223.3,2551.1,2116.5,43687.5,2017,2,1,0.8660254037844386,0.5000000000000001,96549.6,101956.3,89453.0,87876.79999999999,88109.3,97670.40000000001,93445.08333333333,90438.59999999999,0,0,3,0,0,0
2017-03-01,2278.1,5487.3,40372.9,2545.2,2057.2,43415.0,2017,3,1,1.0,6.123233995736766e-17,96155.70000000001,96549.6,94505.29999999999,88978.2,85092.0,98220.53333333334,94641.33333333333,91360.57500000001,0,1,0,0,0,0
