date,model,denomination_code,denomination,denomination_value,actual_value_rm_million,forecast_value_rm_million,actual_quantity_million_notes,forecast_quantity_million_notes,error_value_rm_million,absolute_error_value_rm_million,percentage_error
2025-07-01,Auto-SARIMAX,note_50,RM50,50,67075.795925,75831.91706477795,1341.5159185,1516.638341295559,-8756.121139777955,8756.121139777955,0.1305406968195876
2025-08-01,Auto-SARIMAX,note_50,RM50,50,67461.628025,76006.0547040392,1349.2325604999999,1520.121094080784,-8544.4266790392,8544.4266790392,0.1266560996107713
2025-09-01,Auto-SARIMAX,note_50,RM50,50,67094.934575,75953.55461407811,1341.8986915,1519.0710922815622,-8858.620039078101,8858.620039078101,0.1320311301470272
2025-10-01,Auto-SARIMAX,note_50,RM50,50,67957.8299,76126.28713879353,1359.156598,1522.5257427758706,-8168.457238793533,8168.457238793533,0.1201989123374514
2025-11-01,Auto-SARIMAX,note_50,RM50,50,67407.160175,76368.89099960602,1348.1432035,1527.3778199921205,-8961.730824606027,8961.730824606027,0.13294924161379756
2025-12-01,Auto-SARIMAX,note_50,RM50,50,69060.76385,77190.95806031984,1381.215277,1543.8191612063968,-8130.194210319838,8130.194210319838,0.11772522858244983
2026-01-01,Auto-SARIMAX,note_50,RM50,50,70449.445525,78471.37379812391,1408.9889105,1569.4274759624782,-8021.928273123907,8021.928273123907,0.11386786955302877
2026-02-01,Auto-SARIMAX,note_50,RM50,50,72273.7951,77576.40881866819,1445.4759020000001,1551.5281763733637,-5302.613718668188,5302.613718668188,0.07336841397814169
2021-02-01,Auto-SARIMAX,note_100,RM100,100,56190.577925,55522.39595082535,561.90577925,555.2239595082534,668.1819741746513,668.1819741746513,0.011891352587020955
2021-03-01,Auto-SARIMAX,note_100,RM100,100,55789.976975,55135.19489415823,557.89976975,551.3519489415824,654.7820808417673,654.7820808417673,0.01173655406122826
2021-04-01,Auto-SARIMAX,note_100,RM100,100,55874.937075,55463.17711227607,558.74937075,554.6317711227607,411.7599627239324,411.7599627239324,0.007369314119696168
2021-05-01,Auto-SARIMAX,note_100,RM100,100,55675.315575,56188.5078952595,556.75315575,561.885078952595,-513.192320259499,513.192320259499,0.009217591583619846
2021-06-01,Auto-SARIMAX,note_100,RM100,100,55341.083625,55379.69614891748,553.41083625,553.7969614891748,-38.61252391747985,38.61252391747985,0.0006977189709389224
2021-07-01,Auto-SARIMAX,note_100,RM100,100,55600.351725,55185.58682598483,556.00351725,551.8558682598483,414.764899015172,414.764899015172,0.007459753151681559
2021-08-01,Auto-SARIMAX,note_100,RM100,100,56064.855175,55113.8010018421,560.64855175,551.138010018421,951.0541731578996,951.0541731578996,0.016963464369778417
2021-09-01,Auto-SARIMAX,note_100,RM100,100,56465.700525,54756.87544971381,564.65700525,547.5687544971381,1708.8250752861932,1708.8250752861932,0.030263063406600555
2021-10-01,Auto-SARIMAX,note_100,RM100,100,57186.186925,54621.41776813904,571.86186925,546.2141776813904,2564.769156860959,2564.769156860959,0.04484945219769011
2021-11-01,Auto-SARIMAX,note_100,RM100,100,57619.349325,54368.822285405404,576.1934932500001,543.6882228540541,3250.527039594599,3250.527039594599,0.05641381025079111
2021-12-01,Auto-SARIMAX,note_100,RM100,100,58697.027275,54578.740250328905,586.97027275,545.7874025032891,4118.287024671095,4118.287024671095,0.07016176484333031
2022-01-01,Auto-SARIMAX,note_100,RM100,100,60914.775025,55252.30797034812,609.1477502500001,552.5230797034812,5662.467054651883,5662.467054651883,0.09295720212917068
2022-02-01,Auto-SARIMAX,note_100,RM100,100,60567.783875,54493.1680648508,605.67783875,544.931680648508,6074.615810149204,6074.615810149204,0.10029450347211014
2022-03-01,Auto-SARIMAX,note_100,RM100,100,60746.97405,53923.53064904054,607.4697405,539.2353064904054,6823.443400959455,6823.443400959455,0.11232565090967614
2022-04-01,Auto-SARIMAX,note_100,RM100,100,64286.8422,54066.25550385989,642.868422,540.6625550385988,10220.586696140112,10220.586696140112,0.1589841147328918
2022-05-01,Auto-SARIMAX,note_100,RM100,100,63977.48115,54717.9664160709,639.7748114999999,547.179664160709,9259.5147339291,9259.5147339291,0.1447308422821379
2022-06-01,Auto-SARIMAX,note_100,RM100,100,64448.42875,53716.17713309637,644.4842874999999,537.1617713309637,10732.251616903632,10732.251616903632,0.16652464342512976
2022-07-01,Auto-SARIMAX,note_100,RM100,100,64707.64125,53485.602265740825,647.0764125000001,534.8560226574083,11222.038984259176,11222.038984259176,0.17342679732216595
2022-08-01,Auto-SARIMAX,note_100,RM100,100,65214.6334,53124.84233966585,652.146334,531.2484233966585,12089.791060334152,12089.791060334152,0.18538463577921688
2022-09-01,Auto-SARIMAX,note_100,RM100,100,65663.0437,52694.2170372792,656.6304369999999,526.942170372792,12968.826662720792,12968.826662720792,0.1975057190765099
2022-10-01,Auto-SARIMAX,note_100,RM100,100,66833.00835,52420.32870367526,668.3300835,524.2032870367526,14412.679646324745,14412.679646324745,0.21565211565588224
2022-11-01,Auto-SARIMAX,note_100,RM100,100,67909.9995,52175.83031224801,679.099995,521.75830312248,15734.169187751999,15734.169187751999,0.23169149320568022
2022-12-01,Auto-SARIMAX,note_100,RM100,100,68864.2238,52126.03257347949,688.642238,521.260325734795,16738.191226520517,16738.191226520517,0.24306076948072006
2023-01-01,Auto-SARIMAX,note_100,RM100,100,70600.14335,53000.53141658828,706.0014335,530.0053141658829,17599.611933411717,17599.611933411717,0.24928578184553668
2023-02-01,Auto-SARIMAX,note_100,RM100,100,68820.3338,51316.454751672194,688.2033379999999,513.164547516722,17503.8790483278,17503.8790483278,0.25434167609817376
2023-03-01,Auto-SARIMAX,note_100,RM100,100,68965.4881,51027.30173753121,689.654881,510.2730173753121,17938.18636246879,17938.18636246879,0.26010381216266326
2023-04-01,Auto-SARIMAX,note_100,RM100,100,70125.69335,51259.20618956582,701.2569335000001,512.5920618956582,18866.487160434182,18866.487160434182,0.2690381550492603
2023-05-01,Auto-SARIMAX,note_100,RM100,100,69001.82625,51225.43886719633,690.0182625,512.2543886719633,17776.387382803667,17776.387382803667,0.2576219840674676
2023-06-01,Auto-SARIMAX,note_100,RM100,100,69827.05075,50435.91163095145,698.2705074999999,504.3591163095145,19391.139119048545,19391.139119048545,0.2777023934244931
2023-07-01,Auto-SARIMAX,note_100,RM100,100,69755.6866,49945.27626166519,697.556866,499.4527626166519,19810.410338334812,19810.410338334812,0.28399706610206044
2023-08-01,Auto-SARIMAX,note_100,RM100,100,70026.0441,49550.21479742169,700.260441,495.50214797421694,20475.829302578306,20475.829302578306,0.2924030561163501
2023-09-01,Auto-SARIMAX,note_100,RM100,100,70231.32715,49053.95995705553,702.3132714999999,490.5395995705553,21177.367192944468,21177.367192944468,0.30153733458167276
2023-10-01,Auto-SARIMAX,note_100,RM100,100,70589.81095,48561.61845403474,705.8981095,485.6161845403474,22028.19249596526,22028.19249596526,0.3120590946414096
2023-11-01,Auto-SARIMAX,note_100,RM100,100,71187.89835,48104.43130796821,711.8789835,481.0443130796821,23083.467042031793,23083.467042031793,0.3242611114678566
2023-12-01,Auto-SARIMAX,note_100,RM100,100,72345.3796,47996.24600666162,723.453796,479.9624600666162,24349.13359333838,24349.13359333838,0.33656791529694846
2024-01-01,Auto-SARIMAX,note_100,RM100,100,74512.58595,48256.71225097791,745.1258594999999,482.5671225097791,26255.873699022086,26255.873699022086,0.35236830616294146
2024-02-01,Auto-SARIMAX,note_100,RM100,100,75090.48425,47459.392573221965,750.9048425,474.59392573221965,27631.09167677803,27631.09167677803,0.3679706150886626
2024-03-01,Auto-SARIMAX,note_100,RM100,100,74918.3598,46582.20257332466,749.1835980000001,465.8220257332466,28336.157226675343,28336.157226675343,0.3782271435509369
2024-04-01,Auto-SARIMAX,note_100,RM100,100,74451.0135,46572.6911920165,744.510135,465.726911920165,27878.3223079835,27878.3223079835,0.37445188449964484
2024-05-01,Auto-SARIMAX,note_100,RM100,100,74604.4873,46468.632561993305,746.0448729999999,464.68632561993303,28135.85473800669,28135.85473800669,0.3771335445931909
2024-06-01,Auto-SARIMAX,note_100,RM100,100,75309.56745,45599.948745955306,753.0956745,455.99948745955305,29709.618704044697,29709.618704044697,0.3944999249102007
2024-07-01,Auto-SARIMAX,note_100,RM100,100,75185.92355,44998.743559613904,751.8592355000001,449.98743559613905,30187.179990386103,30187.179990386103,0.4015004214227824
2024-08-01,Auto-SARIMAX,note_100,RM100,100,75489.1039,44488.612619600804,754.891039,444.88612619600804,31000.491280399197,31000.491280399197,0.4106617998998289
2024-09-01,Auto-SARIMAX,note_100,RM100,100,75674.5579,43844.540910498705,756.745579,438.44540910498705,31830.016989501295,31830.016989501295,0.4206171515605418
2024-10-01,Auto-SARIMAX,note_100,RM100,100,76031.7128,43283.74505788336,760.3171279999999,432.83745057883357,32747.967742116634,32747.967742116634,0.4307145865339053
2024-11-01,Auto-SARIMAX,note_100,RM100,100,76447.51985,42717.14518892002,764.4751984999999,427.17145188920017,33730.37466107998,33730.37466107998,0.44122261555722636
2024-12-01,Auto-SARIMAX,note_100,RM100,100,78549.52965,42471.975717662724,785.4952965,424.71975717662724,36077.55393233727,36077.55393233727,0.4592968804917252
2025-01-01,Auto-SARIMAX,note_100,RM100,100,81008.8851,42970.653737985325,810.088851,429.7065373798533,38038.231362014674,38038.231362014674,0.4695562877462027
2025-02-01,Auto-SARIMAX,note_100,RM100,100,79939.96695,41256.57718339844,799.3996695000001,412.5657718339844,38683.38976660156,38683.38976660156,0.483905501121821
2025-03-01,Auto-SARIMAX,note_100,RM100,100,81349.82945,40844.20168180671,813.4982945,408.44201681806715,40505.62776819329,40505.62776819329,0.49791902505572233
2025-04-01,Auto-SARIMAX,note_100,RM100,100,80118.70615,40538.17108725205,801.1870615,405.3817108725205,39580.53506274795,39580.53506274795,0.49402364272638655
2025-05-01,Auto-SARIMAX,note_100,RM100,100,80078.54775,40332.46104732634,800.7854775,403.32461047326336,39746.08670267366,39746.08670267366,0.49633875512775716
2025-06-01,Auto-SARIMAX,note_100,RM100,100,80207.7731,39437.99212487314,802.0777310000001,394.3799212487314,40769.780975126865,40769.780975126865,0.5083021183532505
2025-07-01,Auto-SARIMAX,note_100,RM100,100,80727.15225,38643.9549711652,807.2715225,386.439549711652,42083.1972788348,42083.1972788348,0.5213016451826442
2025-08-01,Auto-SARIMAX,note_100,RM100,100,81351.1581,38075.395288620246,813.511581,380.75395288620246,43275.762811379755,43275.762811379755,0.5319624676784995
2025-09-01,Auto-SARIMAX,note_100,RM100,100,81470.1778,37477.41717454369,814.7017780000001,374.7741717454369,43992.760625456314,43992.760625456314,0.5399860637772698
2025-10-01,Auto-SARIMAX,note_100,RM100,100,82620.54945,36673.9463723111,826.2054945000001,366.739463723111,45946.60307768891,45946.60307768891,0.556115922534438
2025-11-01,Auto-SARIMAX,note_100,RM100,100,82934.2465,36007.894857575164,829.342465,360.0789485757516,46926.35164242483,46926.35164242483,0.5658259841117003
2025-12-01,Auto-SARIMAX,note_100,RM100,100,84504.34095,35638.212726369966,845.0434094999999,356.38212726369966,48866.12822363003,48866.12822363003,0.5782676685514111
2026-01-01,Auto-SARIMAX,note_100,RM100,100,86348.4185,35557.06555359592,863.484185,355.57065553595925,50791.35294640408,50791.35294640408,0.5882140498775212
2026-02-01,Auto-SARIMAX,note_100,RM100,100,87760.3863,34227.1916053025,877.6038629999999,342.271916053025,53533.1946946975,53533.1946946975,0.6099926966102872
2021-02-01,Prophet,note_1,RM1,1,2790.016779,2887.5979660150892,2790.016779,2887.5979660150892,-97.5811870150892,97.5811870150892,0.03497512550804957
2021-03-01,Prophet,note_1,RM1,1,2775.8663245,2813.741936690748,2775.8663245,2813.741936690748,-37.87561219074814,37.87561219074814,0.013644609560790161
2021-04-01,Prophet,note_1,RM1,1,3001.723709,2791.4148849397075,3001.723709,2791.4148849397075,210.3088240602924,210.3088240602924,0.07006268545960051
2021-05-01,Prophet,note_1,RM1,1,3012.6662655,2818.07868526783,3012.6662655,2818.07868526783,194.58758023216978,194.58758023216978,0.06458982279601251
2021-06-01,Prophet,note_1,RM1,1,2983.81815,2855.235703086463,2983.81815,2855.235703086463,128.58244691353684,128.58244691353684,0.04309325851963761
2021-07-01,Prophet,note_1,RM1,1,2958.804983,2895.327529783616,2958.804983,2895.327529783616,63.47745321638422,63.47745321638422,0.02145374689480987
2021-08-01,Prophet,note_1,RM1,1,2942.0285525,2897.3565307847075,2942.0285525,2897.3565307847075,44.67202171529243,44.67202171529243,0.015184088433585123
2021-09-01,Prophet,note_1,RM1,1,2920.5891615,2891.9310502991925,2920.5891615,2891.9310502991925,28.658111200807525,28.658111200807525,0.009812441810914911
2021-10-01,Prophet,note_1,RM1,1,2911.937547,2882.9176828192126,2911.937547,2882.9176828192126,29.01986418078741,29.01986418078741,0.009965826434253333
2021-11-01,Prophet,note_1,RM1,1,2909.622096,2863.4875330590544,2909.622096,2863.4875330590544,46.13456294094567,46.13456294094567,0.015855860802118982
2021-12-01,Prophet,note_1,RM1,1,2948.8807235,2856.9622749733226,2948.8807235,2856.9622749733226,91.91844852667737,91.91844852667737,0.031170622736337802
2022-01-01,Prophet,note_1,RM1,1,3042.8366285,3053.0545224117323,3042.8366285,3053.0545224117323,-10.217893911732062,10.217893911732062,0.0033580159434222026
2022-02-01,Prophet,note_1,RM1,1,3020.4277965,3009.8825445743355,3020.4277965,3009.8825445743355,10.545251925664616,10.545251925664616,0.003491310713629441
2022-03-01,Prophet,note_1,RM1,1,3078.1107755,2940.7833045591965,3078.1107755,2940.7833045591965,137.32747094080332,137.32747094080332,0.04461420688100357
2022-04-01,Prophet,note_1,RM1,1,3267.546536,2913.65080969897,3267.546536,2913.65080969897,353.89572630102975,353.89572630102975,0.10830625437220393
2022-05-01,Prophet,note_1,RM1,1,3264.704689,2946.044718234277,3264.704689,2946.044718234277,318.6599707657233,318.6599707657233,0.09760759429157768
2022-06-01,Prophet,note_1,RM1,1,3225.588322,2984.6420968381126,3225.588322,2984.6420968381126,240.94622516188747,240.94622516188747,0.07469838091814851
2022-07-01,Prophet,note_1,RM1,1,3184.3508815,3017.584133917987,3184.3508815,3017.584133917987,166.76674758201307,166.76674758201307,0.05237071974413102
2022-08-01,Prophet,note_1,RM1,1,3124.370902,3027.0604166152248,3124.370902,3027.0604166152248,97.31048538477535,97.31048538477535,0.031145625291313556
2022-09-01,Prophet,note_1,RM1,1,3079.5521745,3014.3272507327792,3079.5521745,3014.3272507327792,65.22492376722084,65.22492376722084,0.02118000282875897
2022-10-01,Prophet,note_1,RM1,1,3053.5370025,3005.5652990137332,3053.5370025,3005.5652990137332,47.97170348626696,47.97170348626696,0.015710208668501948
2022-11-01,Prophet,note_1,RM1,1,3033.295173,2991.1089172009006,3033.295173,2991.1089172009006,42.1862557990994,42.1862557990994,0.013907731820697227
2022-12-01,Prophet,note_1,RM1,1,3111.135887,2984.8090972591453,3111.135887,2984.8090972591453,126.32678974085457,126.32678974085457,0.040604716196652124
2023-01-01,Prophet,note_1,RM1,1,3155.381271,3181.434910547817,3155.381271,3181.434910547817,-26.0536395478166,26.0536395478166,0.008256891104497083
2023-02-01,Prophet,note_1,RM1,1,3117.67962,3132.0906076389524,3117.67962,3132.0906076389524,-14.41098763895252,14.41098763895252,0.0046223439850925155
2023-03-01,Prophet,note_1,RM1,1,3343.8096755,3067.8437470105428,3343.8096755,3067.8437470105428,275.9659284894574,275.9659284894574,0.08253039355423007
2023-04-01,Prophet,note_1,RM1,1,3462.6475035,3035.949444746321,3462.6475035,3035.949444746321,426.69805875367865,426.69805875367865,0.12322884680649061
2023-05-01,Prophet,note_1,RM1,1,3421.424783,3074.107098281155,3421.424783,3074.107098281155,347.31768471884516,347.31768471884516,0.10151258810205595
2023-06-01,Prophet,note_1,RM1,1,3353.004177,3113.996124938165,3353.004177,3113.996124938165,239.00805206183486,239.00805206183486,0.0712817638884304
2023-07-01,Prophet,note_1,RM1,1,3267.7879585,3139.806116412669,3267.7879585,3139.806116412669,127.98184208733119,127.98184208733119,0.03916467154927586
2023-08-01,Prophet,note_1,RM1,1,3143.709253,3156.7197971299547,3143.709253,3156.7197971299547,-13.010544129954724,13.010544129954724,0.004138596505875641
2023-09-01,Prophet,note_1,RM1,1,3068.301169,3136.6410692370728,3068.301169,3136.6410692370728,-68.33990023707292,68.33990023707292,0.022272878858024817
2023-10-01,Prophet,note_1,RM1,1,3029.932712,3128.2987182556026,3029.932712,3128.2987182556026,-98.36600625560277,98.36600625560277,0.03246474942035042
2023-11-01,Prophet,note_1,RM1,1,3006.4198215,3118.8419598323267,3006.4198215,3118.8419598323267,-112.42213833232654,112.42213833232654,0.03739402512195902
2023-12-01,Prophet,note_1,RM1,1,3029.565142,3112.6991686655315,3029.565142,3112.6991686655315,-83.13402666553156,83.13402666553156,0.027440910747556908
2024-01-01,Prophet,note_1,RM1,1,3127.3013885,3309.6687784831415,3127.3013885,3309.6687784831415,-182.3673899831415,182.3673899831415,0.058314619324430834
2024-02-01,Prophet,note_1,RM1,1,3093.8765985,3254.226149516703,3093.8765985,3254.226149516703,-160.34955101670312,160.34955101670312,0.05182803706341913
2024-03-01,Prophet,note_1,RM1,1,3448.5535915,3189.9964848353134,3448.5535915,3189.9964848353134,258.55710666468667,258.55710666468667,0.07497552228910655
2024-04-01,Prophet,note_1,RM1,1,3469.021618,3172.516375511685,3469.021618,3172.516375511685,296.50524248831516,296.50524248831516,0.08547229597815528
2024-05-01,Prophet,note_1,RM1,1,3375.5473775,3193.4903892385382,3375.5473775,3193.4903892385382,182.0569882614618,182.0569882614618,0.05393406399062216
2024-06-01,Prophet,note_1,RM1,1,3313.687856,3229.0597945722698,3313.687856,3229.0597945722698,84.62806142773024,84.62806142773024,0.025538935803653514
2024-07-01,Prophet,note_1,RM1,1,3232.286078,3276.3127020206357,3232.286078,3276.3127020206357,-44.02662402063561,44.02662402063561,0.013620893373360502
2024-08-01,Prophet,note_1,RM1,1,3183.07128,3270.888750998186,3183.07128,3270.888750998186,-87.81747099818585,87.81747099818585,0.02758891123487057
2024-09-01,Prophet,note_1,RM1,1,3158.28922,3272.7264378380687,3158.28922,3272.7264378380687,-114.43721783806859,114.43721783806859,0.036233925985432264
2024-10-01,Prophet,note_1,RM1,1,3127.9969355,3263.6296863548637,3127.9969355,3263.6296863548637,-135.63275085486384,135.63275085486384,0.04336089633450469
2024-11-01,Prophet,note_1,RM1,1,3109.9682245,3239.25766204919,3109.9682245,3239.25766204919,-129.2894375491901,129.2894375491901,0.041572591170116024
2024-12-01,Prophet,note_1,RM1,1,3155.541517,3232.441900328407,3155.541517,3232.441900328407,-76.90038332840686,76.90038332840686,0.024369948205123507
2025-01-01,Prophet,note_1,RM1,1,3211.267151,3427.809526319872,3211.267151,3427.809526319872,-216.542375319872,216.542375319872,0.06743206501908132
2025-02-01,Prophet,note_1,RM1,1,3330.2800305,3390.8761493956176,3330.2800305,3390.8761493956176,-60.596118895617565,60.596118895617565,0.018195502582562046
2025-03-01,Prophet,note_1,RM1,1,3523.4432705,3317.020120071277,3523.4432705,3317.020120071277,206.42315042872315,206.42315042872315,0.058585631889407526
2025-04-01,Prophet,note_1,RM1,1,3509.8866375,3294.6930683202145,3509.8866375,3294.6930683202145,215.1935691797853,215.1935691797853,0.06131068931988699
2025-05-01,Prophet,note_1,RM1,1,3438.3736465,3321.3568686483522,3438.3736465,3321.3568686483522,117.01677785164793,117.01677785164793,0.03403259502374386
2025-06-01,Prophet,note_1,RM1,1,3383.6197155,3358.5138864669552,3383.6197155,3358.5138864669552,25.105829033044756,25.105829033044756,0.00741981402875673
2025-07-01,Prophet,note_1,RM1,1,3318.2309045,3398.6057131641433,3318.2309045,3398.6057131641433,-80.37480866414307,80.37480866414307,0.024222186754738265
2025-08-01,Prophet,note_1,RM1,1,3261.222365,3400.6347141652022,3261.222365,3400.6347141652022,-139.41234916520216,139.41234916520216,0.042748495368301005
2025-09-01,Prophet,note_1,RM1,1,3233.2349375,3395.209233679739,3233.2349375,3395.209233679739,-161.9742961797392,161.9742961797392,0.05009666767518629
2025-10-01,Prophet,note_1,RM1,1,3217.2711135,3386.1958661997205,3217.2711135,3386.1958661997205,-168.92475269972056,168.92475269972056,0.05250560078412259
2025-11-01,Prophet,note_1,RM1,1,3201.43262,3366.765716439569,3201.43262,3366.765716439569,-165.3330964395691,165.3330964395691,0.05164347217764311
2025-12-01,Prophet,note_1,RM1,1,3245.5476715,3360.2404583538196,3245.5476715,3360.2404583538196,-114.6927868538196,114.6927868538196,0.035338500143124334
2026-01-01,Prophet,note_1,RM1,1,3423.6235415,3556.3327057922443,3423.6235415,3556.3327057922443,-132.70916429224417,132.70916429224417,0.03876277945971244
2026-02-01,Prophet,note_1,RM1,1,3564.366069,3513.160727954893,3564.366069,3513.160727954893,51.20534104510716,51.20534104510716,0.014365904077712495
2021-02-01,Prophet,note_5,RM5,5,2732.4145775,2814.9075654300686,546.4829155,562.9815130860137,-82.49298793006847,82.49298793006847,0.030190509379270234
2021-03-01,Prophet,note_5,RM5,5,2691.967875,2723.5377163225103,538.3935749999999,544.7075432645021,-31.569841322510456,31.569841322510456,0.011727421272629584
2021-04-01,Prophet,note_5,RM5,5,2898.37506,2703.445119210449,579.6750119999999,540.6890238420898,194.92994078955098,194.92994078955098,0.06725490550886502
2021-05-01,Prophet,note_5,RM5,5,2894.997075,2721.562931241501,578.999415,544.3125862483001,173.43414375849943,173.43414375849943,0.05990822763041977
2021-06-01,Prophet,note_5,RM5,5,2848.26866,2750.159422287344,569.653732,550.0318844574688,98.10923771265607,98.10923771265607,0.03444521898178526
2021-07-01,Prophet,note_5,RM5,5,2808.536295,2766.9439377435097,561.707259,553.3887875487019,41.59235725649023,41.59235725649023,0.014809264644554019
2021-08-01,Prophet,note_5,RM5,5,2776.11333,2755.609809176768,555.222666,551.1219618353537,20.503520823232066,20.503520823232066,0.007385693012479453
2021-09-01,Prophet,note_5,RM5,5,2748.2739975,2745.668414034783,549.6547995,549.1336828069566,2.6055834652170233,2.6055834652170233,0.0009480799467546625
2021-10-01,Prophet,note_5,RM5,5,2734.5997,2740.88664895494,546.91994,548.177329790988,-6.286948954939817,6.286948954939817,0.00229903812062139
2021-11-01,Prophet,note_5,RM5,5,2727.0057325,2727.3100762116965,545.4011465,545.4620152423392,-0.3043437116966743,0.3043437116966743,0.00011160362006927843
2021-12-01,Prophet,note_5,RM5,5,2821.61233,2735.2686843260954,564.322466,547.0537368652191,86.34364567390458,86.34364567390458,0.030600818105265572
2022-01-01,Prophet,note_5,RM5,5,2997.88893,2987.517852076691,599.5777860000001,597.5035704153381,10.371077923309258,10.371077923309258,0.0034594603620986242
2022-02-01,Prophet,note_5,RM5,5,2967.83837,2955.831146241827,593.567674,591.1662292483654,12.00722375817304,12.00722375817304,0.00404578088872577
2022-03-01,Prophet,note_5,RM5,5,3003.223285,2885.9368453678594,600.644657,577.1873690735719,117.28643963214063,117.28643963214063,0.039053519669331085
2022-04-01,Prophet,note_5,RM5,5,3184.461155,2852.6609463319364,636.892231,570.5321892663873,331.80020866806353,331.80020866806353,0.10419351737015098
2022-05-01,Prophet,note_5,RM5,5,3179.3609325,2876.5852397759454,635.8721865,575.3170479551891,302.7756927240548,302.7756927240548,0.09523162017530855
2022-06-01,Prophet,note_5,RM5,5,3123.77415,2902.3388390583177,624.7548300000001,580.4677678116635,221.43531094168247,221.43531094168247,0.07088710652839049
2022-07-01,Prophet,note_5,RM5,5,3058.8396225,2912.0294514502284,611.7679245,582.4058902900457,146.81017104977172,146.81017104977172,0.04799538032980731
2022-08-01,Prophet,note_5,RM5,5,2991.1551975,2912.8399524412744,598.2310395000001,582.5679904882548,78.31524505872585,78.31524505872585,0.026182274033852048
2022-09-01,Prophet,note_5,RM5,5,2944.0221075,2897.09758567278,588.8044215,579.419517134556,46.924521827219905,46.924521827219905,0.015938916255988037
2022-10-01,Prophet,note_5,RM5,5,2915.8404125,2890.004648773896,583.1680825000001,578.0009297547792,25.835763726104233,25.835763726104233,0.008860486196483235
2022-11-01,Prophet,note_5,RM5,5,2881.195025,2882.0877844989805,576.239005,576.4175568997961,-0.8927594989804675,0.8927594989804675,0.0003098573651675896
2022-12-01,Prophet,note_5,RM5,5,3049.7045,2890.0280528843905,609.9408999999999,578.0056105768781,159.67644711560934,159.67644711560934,0.05235800619883315
2023-01-01,Prophet,note_5,RM5,5,3162.0804175,3138.568796028035,632.4160835,627.7137592056071,23.511621471964645,23.511621471964645,0.007435491311936138
2023-02-01,Prophet,note_5,RM5,5,3095.407685,3096.8255446475378,619.081537,619.3651089295075,-1.4178596475376253,1.4178596475376253,0.0004580526353308531
2023-03-01,Prophet,note_5,RM5,5,3327.856805,3048.448003081156,665.571361,609.6896006162312,279.4088019188439,279.4088019188439,0.08396058433134532
2023-04-01,Prophet,note_5,RM5,5,3437.0215875,3001.8282397757916,687.4043174999999,600.3656479551584,435.19334772420825,435.19334772420825,0.12661932334290532
2023-05-01,Prophet,note_5,RM5,5,3357.11783,3031.58780033292,671.423566,606.317560066584,325.53002966708027,325.53002966708027,0.09696711469525043
2023-06-01,Prophet,note_5,RM5,5,3249.0655975,3054.3908749197794,649.8131195,610.8781749839559,194.67472258022053,194.67472258022053,0.05991714132519004
2023-07-01,Prophet,note_5,RM5,5,3128.4024525,3057.168965060926,625.6804905,611.4337930121852,71.233487439074,71.233487439074,0.022769924432884007
2023-08-01,Prophet,note_5,RM5,5,3004.6177125,3070.1460567175195,600.9235424999999,614.0292113435039,-65.52834421751959,65.52834421751959,0.02180921184911626
2023-09-01,Prophet,note_5,RM5,5,2952.8209825,3048.466888321651,590.5641965,609.6933776643302,-95.64590582165101,95.64590582165101,0.0323913662184399
2023-10-01,Prophet,note_5,RM5,5,2918.20541,3039.177450178502,583.641082,607.8354900357004,-120.97204017850208,120.97204017850208,0.04145425807380094
2023-11-01,Prophet,note_5,RM5,5,2889.9601575,3036.9440143636416,577.9920315,607.3888028727283,-146.98385686364145,146.98385686364145,0.0508601672179425
2023-12-01,Prophet,note_5,RM5,5,2966.715245,3044.7411014796176,593.343049,608.9482202959235,-78.02585647961769,78.02585647961769,0.02630041983676047
2024-01-01,Prophet,note_5,RM5,5,3196.58787,3289.3823336856635,639.3175739999999,657.8764667371327,-92.79446368566369,92.79446368566369,0.029029223490628992
2024-02-01,Prophet,note_5,RM5,5,3136.1369075,3237.902825820097,627.2273815,647.5805651640194,-101.76591832009717,101.76591832009717,0.0324494501744252
2024-03-01,Prophet,note_5,RM5,5,3486.03338,3169.269917389703,697.206676,633.8539834779406,316.76346261029676,316.76346261029676,0.09086644563635726
2024-04-01,Prophet,note_5,RM5,5,3484.1405425,3162.1918770255083,696.8281085,632.4383754051016,321.94866547449146,321.94866547449146,0.09240404098150455
2024-05-01,Prophet,note_5,RM5,5,3366.87739,3174.534815795947,673.375478,634.9069631591894,192.3425742040531,192.3425742040531,0.057127881988020095
2024-06-01,Prophet,note_5,RM5,5,3279.02083,3205.862731586904,655.804166,641.1725463173808,73.15809841309601,73.15809841309601,0.022310958730047473
2024-07-01,Prophet,note_5,RM5,5,3195.443485,3229.916305714159,639.0886969999999,645.9832611428318,-34.4728207141593,34.4728207141593,0.010788117792093982
2024-08-01,Prophet,note_5,RM5,5,3143.1840475,3206.46984923588,628.6368095,641.293969847176,-63.285801735879886,63.285801735879886,0.0201342971902061
2024-09-01,Prophet,note_5,RM5,5,3114.3893225,3202.189711403103,622.8778645,640.4379422806206,-87.80038890310288,87.80038890310288,0.02819184752169111
2024-10-01,Prophet,note_5,RM5,5,3075.1845425,3199.831483301665,615.0369085,639.966296660333,-124.64694080166464,124.64694080166464,0.04053315795491471
2024-11-01,Prophet,note_5,RM5,5,3052.44869,3180.6249448754265,610.489738,636.1249889750853,-128.17625487542637,128.17625487542637,0.04199128892660481
